id,qualification,preferred,skills
89210,"['개발', 'CONFLUENCE', 'RUST', 'RESTFUL API', 'GIT', '모델링', 'JAVA', 'NOSQL', 'REDIS', 'SQL', 'GO', 'JIRA', '관리', 'JAVASCRIPT', 'HTTP']","['개발', '서버', '관리']",
157830,"['GITHUB', '개발', 'IOS', 'FIREBASE', 'AWS', 'ANDROID', '관리', 'FLUTTER']","['개발', '서버', 'RESTFUL API', 'NOTION', 'GIT', '설계', '최적화', 'FIGMA', 'FLUTTER']","['IOS', 'REACT', 'AWS', 'FLUTTER']"
142757,"['JENKINS', 'AWS', 'DEVOPS']","['개발', '서버', 'KOTLIN', 'FLASK', 'PYTHON']","['GIT', 'ANDROID', 'IOS', 'JAVA', 'JAVASCRIPT', 'KOTLIN', 'PYTHON', 'SWIFT', 'TYPESCRIPT', 'MVVM', 'AWS', 'DOCKER', 'SPRING FRAMEWORK', 'ANDROID STUDIO', 'REACT.JS', 'FIGMA', 'KUBERNETES']"
130646,"['개발', '설계']",[],"['GIT', 'MONGODB', 'NODE.JS', 'AWS', 'NODEJS', 'KUBERNETES']"
141087,"['REST', 'API', 'ORM', 'REDIS']","['설계', 'RABBITMQ', 'REDIS', '개발']","['JIRA', 'DJANGO', 'EXPRESSJS', 'FLASK', 'REACT', 'JAVASCRIPT', 'NODE.JS', 'TYPESCRIPT', 'AWS', 'NODEJS', 'REACT.JS', 'REACT NATIVE', 'NEXT.JS']"
160208,"['개발', 'TYPESCRIPT', 'SPA', 'REDUX', 'ANGULAR', 'JAVASCRIPT', '관리']","['개발', '웹 개발', 'TYPESCRIPT', 'CSS']",
160122,"['개발', 'REACT']","['개발', 'AWS']","['GITHUB', 'REACT', 'AWS', 'SEO', 'REACT.JS', 'REACT NATIVE', 'NEXT.JS']"
148171,"['개발', 'SPA', 'RESTFUL API', 'ANGULARJS', 'VUEJS']","['JIRA', '개발', 'TYPESCRIPT', 'GIT', '설계', 'DICOM', '최적화', 'UX', 'REACT']",['REACT']
138161,"['개발', 'REACT', 'TYPESCRIPT']","['개발', 'TDD', '소프트웨어 개발']","['GITHUB', 'MYSQL', 'REACT', 'HTML', 'JAVASCRIPT', 'PYTHON', 'SQL', 'TYPESCRIPT', 'AWS']"
160916,[],['회로 설계'],
149473,"['JAVA', '안드로이드 개발', 'ANDROID']",['개발'],"['GIT', 'GITLAB', 'JAVASCRIPT', 'PYTHON', 'TYPESCRIPT', 'FLUTTER']"
143304,"['관리', '개발', 'TYPESCRIPT', 'ANGULAR']","['설계', '개발', '보안', '최적화']","['GIT', 'GITLAB', 'SLACK', 'JAVASCRIPT', 'TYPESCRIPT', 'AWS', 'FIGMA', 'NOTION']"
163705,[],['AWS'],"['AJAX', 'MYSQL', 'ORACLE', 'JAVA', 'JAVASCRIPT', 'SQL', 'JQUERY', 'JSP']"
121468,"['개발', 'JAVA', 'SPRING BOOT']","['개발', 'API', 'MES', 'SPRING BOOT', 'JAVA']","['LINUX', 'PYTHON', 'SQL', 'DOCKER']"
153371,"['개발', 'HTML', 'CSS', 'REACT', 'JAVASCRIPT']","['AWS', 'REACT NATIVE', 'NODEJS']",
110132,"['SCALA', '개발', '컴파일러', 'TENSORFLOW']","['병렬 프로그래밍', '최적화', '컴파일러']","['GIT', 'GITHUB', 'PYTORCH', 'TENSORFLOW', 'PYTHON', '개발', 'C++', '최적화', 'DOCKER', '카메라', '컴파일러', 'CUDA', 'OPENCL', 'OPENMP', '라이브러리 관리']"
153932,"['개발', 'TYPESCRIPT', '웹 개발', 'REDUX', '관리']","['개발', 'API', 'TYPESCRIPT', 'GIT', 'NOTION', '리팩토링', 'AWS', '시스템 구축', '성능 측정', '최적화', 'REDUX', 'SASS', 'REACT', 'GITHUB']",
145660,"['TENSORFLOW', '컴퓨터 비전', 'NLP', 'PYTORCH']",['CAD'],
143505,"['개발', 'IOS', 'RESTFUL API', 'SWIFT', 'GIT', '통신']","['개발', 'API', 'IOS', 'ZEPLIN', '설계']","['GIT', 'PHP', 'PYTHON', 'GCP', 'LARAVEL']"
116951,"['VUEJS', '개발', 'JAVASCRIPT', 'NODEJS']","['개발', 'RASPBERRY PI', 'ELASTICSEARCH', '관리', 'LINUX']","['LINUX', 'VUEJS', 'JAVASCRIPT', 'ELASTICSEARCH', 'NODEJS', 'RASPBERRY PI']"
159421,"['개발', 'SPRING BOOT', 'RESTFUL API', '설계', 'JAVA', 'UNIX', '모델링']","['개발', '설계', 'ELASTICSEARCH', '관리', 'GITHUB']","['CISSP', 'CISA']"
108404,"['SWIFT', '개발', 'IOS']","['개발', 'MVVM']","['AZURE', 'AWS', 'GCP']"
150314,"['개발', 'SPRING BOOT', 'KOTLIN', '서버', 'API', 'DJANGO', 'ORM', 'JAVA', 'JPA', 'RDBMS', 'PYTHON']","['개발', 'ML', 'DOCKER', '설계', 'AWS', 'KUBERNETES']",
163701,[],"['GIT', '개발', 'QT']","['C', 'C++', 'EMBEDDED LINUX']"
128934,"['개발', 'SPRING BOOT', 'AGILE', 'RESTFUL API', 'JAVA', 'JSP', 'AWS', 'JPA', 'GRADLE', 'MAVEN', 'REDIS', 'MYSQL']","['개발', 'AWS', '관리', 'KUBERNETES']",
143449,"['REST', '개발', '무선 통신']",[],"['ANDROID', 'IOS', 'JAVA', 'PHP', 'REST', 'ASTERISK']"
164120,"['개발', 'SPRING BOOT', 'DOCKER', 'JAVA', 'EMR', '인프라', '관리']","['개발', 'GIT', 'AWS', '인프라', '관리']","['GIT', 'GITHUB', 'ANDROID', 'IOS', 'REACT', 'JAVASCRIPT', 'AWS', 'DOCKER', 'SPRING FRAMEWORK', 'JPA']"
136841,"['개발', 'KOTLIN', 'JAVA', 'ANDROID', 'FLUTTER']","['GIT', '개발', 'ZEPLIN', 'NOTION']","['ANDROID', 'JAVA', 'KOTLIN', 'ANDROID STUDIO', 'NOTION']"
152301,"['프로젝트 관리', '개발', '프로세스 개선']",['개발'],
93342,"['개발', '서버', '보안', 'MONGODB', 'C', 'DOCKER', '수학', 'MYSQL', 'HTTP']",[],
98584,[],"['CCIE', 'CCNA']","['유지보수', '인프라', 'CCNA', '네트워크 운영', 'CCIE']"
147413,"['POSTGRESQL', '개발', 'ORACLE', '데이터베이스', '설계', 'MYSQL', '관리']","['POSTGRESQL', 'GIT', '데이터베이스', 'AWS', 'MYSQL']",
119924,"['개발', '웹 개발', 'REACT', 'TYPESCRIPT']","['개발', 'IOS', '리팩토링', 'ANDROID', 'UX']","['DJANGO', 'MYSQL', 'PYTHON', 'AWS', 'DOCKER']"
153659,[],"['개발', 'JAVA']",
148487,[],[],
140378,"['NODEJS', 'GRAPHQL', '설계', '최적화', 'PYTHON']","['개발', '설계', 'AWS']","['MATLAB', 'C#', 'JAVA', 'C', '소프트웨어 개발', 'C++']"
143190,"['개발', 'C']","['개발', 'IOS', 'C', 'GIT', 'XCODE', '수학', '최적화', '3D', 'SVN']","['BLOCKCHAIN', 'C++']"
136526,"['개발', '데이터 분석', '데이터 시각화', 'SQL', 'CSS']",[],
156644,"['개발', 'API', '데이터 분석', '금융', '통신', 'PYTHON', 'MYSQL']","['개발', 'NUMPY', 'TENSORFLOW']","['GIT', 'JIRA', 'SLACK', 'ANDROID', 'GRAPHQL', 'IOS', 'LINUX', 'MYSQL', 'REACT', 'REDIS', 'HTML', 'JAVASCRIPT', 'KOTLIN', 'PYTHON', 'SQL', 'TYPESCRIPT', 'AWS', 'DOCKER', 'JPA', 'SPRING BOOT', 'FLUTTER', 'NOTION', 'RESTFUL API']"
163128,"['개발', 'NODEJS', 'REST', 'GIT', '설계', 'API 개발', 'SVN', 'REACT', '관리']","['개발', '서버', 'APACHE', 'C', 'HTML', 'JAVA', 'AWS', 'CSS', 'REDIS', 'PYTHON', 'JENKINS', 'NGINX', 'REACT', 'AZURE']",
130767,"['TENSORFLOW', 'PYTHON', 'PYTORCH']","['개발', '수학']",
123616,['개발'],"['개발', '카메라', '영상', '품질 관리']","['ANDROID', 'IOS', 'JAVA', 'KOTLIN', 'OBJECTIVEC', 'SWIFT', 'C', 'C++']"
153002,"['개발', '서버', '운영 관리', 'PHP']","['VUEJS', 'AWS', 'LINUX']","['LINUX', 'MYSQL', 'PHP']"
154076,"['LINUX', 'KOTLIN', 'SPRING BOOT', 'WEBRTC', 'GIT', 'JAVA', 'REACT NATIVE', 'MYSQL', 'VUEJS', 'HTML5', 'JAVASCRIPT', 'CSS', 'FLUTTER']","['개발', 'TCP', 'KOTLIN', 'SPRING BOOT', '서버', 'WEBRTC', '설계', 'UDP', '클라이언트 개발', '통신', 'FLUTTER']","['GIT', 'LINUX', 'MYSQL', 'CSS', 'JAVA', 'JAVASCRIPT', 'KOTLIN', 'HTML5', 'REACT.JS', 'REACT NATIVE', 'SPRING BOOT', 'FLUTTER', 'WEBRTC', 'VUE.JS']"
91552,"['설계', '통신', 'RTL 설계']","['XILINX', 'FPGA', '통신', 'RTL 설계']",
36201,"['개발', 'AWS']","['개발', 'REACT', 'ANGULAR']",
94406,"['개발', 'API', '보안', 'SPA', '설계', '최적화', 'REST', 'REACT', 'CSS']","['개발', 'AGILE', 'TDD', 'GITLAB', '검증', 'GITHUB']",
159158,"['개발', '서버', 'POSTGRESQL', 'RDBMS', 'MYSQL', 'LINUX']","['ELASTICSEARCH', 'RABBITMQ', 'AWS', 'NOSQL']",
131603,"['개발', 'MONGODB', 'SPARK', 'RDBMS', 'NOSQL', 'PYTHON', 'SQL', 'JAVASCRIPT', 'LINUX']","['개발', '서버', 'MONGODB', 'TYPESCRIPT', 'C', 'DOCKER', 'NOSQL', 'REDIS', 'PYTHON', 'GO', 'KUBERNETES']","['CONFLUENCE', 'JIRA', 'SLACK', 'POWER BI', 'SDLC', 'JENKINS', 'PERFORCE']"
163582,[],"['VBA', '금융']",['SQL']
110601,"['개발', '컴퓨터 비전', '수학']","['개발', '컴퓨터 비전', '관리', '영상']","['GITHUB', 'AMAZON WEB SERVICE', 'REACT', 'PYTHON', 'TYPESCRIPT', 'AWS', 'POSTGRESQL', 'NEXT.JS']"
143205,"['VUEJS', 'GIT']",[],"['JAVA', '품질 보증', '품질 관리', 'QA 엔지니어링']"
152967,"['개발', 'SAP', 'ABAP', '관리']","['SCM', 'SAP']","['ANGULARJS', 'JAVA', 'JAVASCRIPT', 'SPRING FRAMEWORK', 'JPA', 'REACT.JS', 'VUE.JS']"
88547,"['개발', '설계', 'PYTHON', 'C']","['개발', 'CONFLUENCE', 'JIRA', 'UNREAL ENGINE', 'SLACK']","['GIT', 'GITHUB', 'UNREAL ENGINE', 'C#', 'PYTHON', 'C++', 'CAN', 'ROS', 'UNITY3D']"
161017,"['개발', 'WPF', 'C']","['GIT', '관리']",
122137,['ORACLE'],"['개발', '인프라']","['HADOOP', 'MYSQL', 'ORACLE', 'SPARK', 'JAVA', 'JAVASCRIPT', 'PYTHON', 'SWIFT', 'C', 'C++', 'JQUERY', 'HTML5', 'HP', 'SPRING FRAMEWORK', 'MFC', 'SPRING BOOT', 'REDUX']"
130205,"['VUEJS', 'ANGULARJS', 'JAVASCRIPT', 'REACT']","['개발', 'TYPESCRIPT', 'FLUTTER']","['GITHUB', 'ANGULARJS', 'REACT', 'JAVASCRIPT', 'FLUTTER', 'NEXT.JS']"
153359,"['개발', '서버', '설계', '데이터베이스', 'RDBMS', 'PYTHON', 'NOSQL']","['개발', 'AWS']",
66143,"['개발', 'IOS', 'OOP', 'SWIFT', 'MVVM']",['개발'],
162396,"['개발', '하드웨어']","['IOT', '제품 개발', '펌웨어']",
154385,"['KOTLIN', 'VR', 'ANDROID', 'AR', 'SAAS']","['개발', 'KOTLIN', 'ANDROID']","['GIT', 'SLACK', 'OBJECTIVEC', 'SWIFT', 'C++', 'IOS 개발', 'SQLITE', 'NOTION']"
149822,"['개발', 'API', '서버', '설계', 'ELASTICSEARCH', 'SOLR', '검색 엔진']","['개발', 'KUBERNETES']",
153609,"['개발', 'TYPESCRIPT']","['RX', '서버', 'API', '최적화', 'FIGMA', 'REST', '관리']","['GIT', 'JIRA', 'REACT', 'AWS', 'REACT.JS', 'NEXT.JS']"
88243,"['개발', 'API', 'CSS', 'HTML']","['개발', 'SPRING BOOT', 'AGILE', 'HTML', 'JAVA', 'UX']","['MYSQL', 'REACT', 'CSS', 'JAVA', 'JAVASCRIPT', 'SQL', 'JQUERY', 'HTML5', 'SPRING FRAMEWORK', 'REACT.JS']"
164380,"['개발', 'IOS']","['개발', '3D', 'UNREAL ENGINE', '모바일 게임']",
162360,"['SCALA', '설계', '데이터베이스', 'JAVA', 'PYTHON']","['개발', 'APACHE', 'SPARK']","['CONFLUENCE', 'GITHUB', 'JIRA', 'SLACK', 'HTML', 'PYTHON', 'SCALA', 'SQL', 'ETL', 'GCP', 'GCPS']"
162889,"['개발', '설계', 'JAVA', 'RDBMS', 'SQL']","['개발', 'KOTLIN', '컴퓨터 공학', 'SPRING BOOT', 'DOCKER', 'GIT', 'JAVA', 'AWS', 'JPA', 'GRADLE', 'MYSQL', 'REDIS', 'JENKINS', 'KUBERNETES']",
149352,"['개발', '관리']",['개발'],"['ORACLE', 'JAVA', 'JAVASCRIPT', 'JQUERY', 'SPRING FRAMEWORK', 'VUE.JS']"
23785,"['SWIFT', '개발', 'IOS']","['설계', 'MVVM']",
138015,"['COMMUNICATION', 'C']",[],
154140,"['빅 데이터', '개발', 'DOCKER', 'JAVA', 'PYTHON', 'NOSQL', 'SQL', '데이터 마트']",['빅 데이터'],['AWS']
164186,"['VUEJS', '개발', '관리', 'GIT']","['개발', 'TYPESCRIPT', 'NODEJS', '설계', 'AWS', 'EXPRESSJS', 'FLUTTER']","['GIT', 'JAVASCRIPT', 'NODE.JS', 'VUE.JS']"
135620,[],[],"['LINUX', 'PYTORCH', 'TENSORFLOW', 'PYTHON', '인공 지능', 'OPENCV']"
141608,['운영 관리'],['운영 관리'],
154824,['개발'],"['개발', 'GIT', 'GCP', 'DOCKER', '신호 처리']",
46992,"['GIT', '개발', 'LINUX', '네트워크 프로그래밍']",['차량'],"['REACT', 'C / C++', 'JAVASCRIPT', 'C++', 'SPLUNK', 'ELASTICSEARCH']"
163269,"['개발', 'API', 'SPRING BOOT', 'KOTLIN', 'FLOW', 'GIT', 'DOCKER', 'JAVA', 'JPA', 'GITHUB']","['개발', 'API', '네트워크 통신']","['C', 'EMBEDDED LINUX', 'EMBEDDED C']"
50279,"['SPRING BOOT', 'GIT', 'JAVA', 'AWS', 'JPA', 'UNIX', 'SPRING FRAMEWORK', 'JIRA', 'LINUX']","['개발', '설계', 'AWS', 'RDBMS', 'NOSQL']","['ANDROID', 'REACT', 'DELPHI', 'JAVA', 'KOTLIN', 'SQL', 'AWS', 'NODEJS']"
