Key,Value
131555,"['Java', 'C', 'Embedded C']"
155154,"['Git', 'Android', 'Linux', 'MySQL', 'Oracle', 'React', 'Java', 'JavaScript', 'SQL', 'AWS', 'Docker', 'NodeJS', 'Spring Framework']"
131309,
50979,"['iOS', 'Java', 'Kotlin', 'Swift', 'TypeScript', 'MVVM', 'iOS 개발', 'React.js', 'Spring Boot']"
164583,
100386,"['MySQL', 'C / C++', 'JavaScript', 'SQL', 'Power BI', 'C++', 'MSSQL']"
88652,"['Asana', 'Confluence', 'JIRA', 'GraphQL', 'Hadoop', 'MongoDB', 'Redis', 'Spark', 'VueJS', 'CSS', 'Java', 'JavaScript', 'Kotlin', 'Node.js', 'Python', 'SQL', 'Swift', 'Data Analysis', 'MVVM', 'Tableau', 'NoSQL', 'Apache', '카산드라', 'ElasticSearch', 'NodeJS', 'Golang', 'RESTful WebServices', 'MSSQL']"
131230,"['Java', 'RDBMS', 'Spring Framework']"
138805,"['React', 'C#', 'Java', 'JavaScript', 'TypeScript', 'Unity3D']"
136858,"['Django', 'React', 'Python', 'AWS', 'Go', 'Docker', 'FastAPI']"
106323,['Python']
148432,"['Git', 'Github', 'Android', 'Azure', 'iOS', 'Linux', 'MySQL', 'React', 'C / C++', 'HTML', 'Java', 'JavaScript', 'Kotlin', 'Node.js', 'ObjectiveC', 'PHP', 'Python', 'SQL', 'Swift', 'AWS', 'C++', 'REST', 'ISO', 'Docker', 'Shell Scripting', 'Spring Framework', 'JPA', 'Flutter', 'Kubernetes']"
164227,
79130,"['Flask', 'MySQL', 'Python', 'SQL', 'Docker', 'Spring Framework', 'FastAPI']"
118825,"['Git', 'Linux', 'C / C++', 'Java', 'SQL']"
164138,"['Git', 'React', 'HTML', 'JavaScript']"
155624,"['Azure', 'Kotlin', 'AWS', 'Gradle', 'GCP', 'Spring Boot']"
109641,"['Hadoop', 'Linux', 'React', 'C / C++', 'JavaScript', 'Python', 'SQL', 'C++', 'Docker', 'Spring Framework', 'MSSQL', 'Kubernetes']"
162568,"['Azure', 'AWS']"
100581,"['Git', 'Android', 'C / C++', 'CSS', 'HTML', 'JavaScript', 'MVVM', 'AWS', 'HTML5', 'Visual Studio', 'WPF', 'Telerik', 'UI 디자인', 'XAML', 'MFC', 'RESTful WebServices']"
31848,"['인프라', '네트워크 운영', '네트워크 설계', '네트워크 관리', '네트워크 개발']"
122642,"['Git', 'AWS']"
147759,"['Hadoop', 'MySQL', 'Oracle', 'Spark', 'Java', 'JavaScript', 'Python', 'Swift', 'C', 'C++', 'jQuery', 'HTML5', 'HP', 'Spring Framework', 'MFC', 'Spring Boot', 'Redux']"
159514,"['MySQL', 'Java', 'Kotlin', 'JUnit', 'JPA', 'Spring Boot']"
160499,"['Java', 'JavaScript']"
98873,"['Git', 'Android', 'GraphQL', 'MongoDB', 'MySQL', 'Node.js', 'Swift', 'AWS', 'React.js', 'Flutter']"
147083,"['Android', 'iOS', 'OpenGL', 'C++', 'LiDAR']"
150611,"['DevOps', 'ML']"
162473,"['AngularJS', 'MongoDB', 'MySQL', 'Java', 'JavaScript', 'TypeScript', 'JPA', 'Spring Boot']"
154424,"['RF', '임베디드 시스템', '회로 설계', 'LTE', 'ORCAD', '위성 통신', '3G', '아날로그 회로 설계', '무선 통신']"
49061,
73068,"['Android', 'React', 'Delphi', 'Java', 'Kotlin', 'SQL', 'AWS', 'NodeJS']"
145706,"['MySQL', 'Java', 'Kotlin', 'JUnit', 'JPA', 'Spring Boot']"
161757,"['C', 'Embedded Linux', 'Embedded C']"
126162,
164828,"['OpenGL', 'OpenCV']"
140363,"['Git', 'Slack', 'Linux', 'Pytorch', 'Tensorflow', 'Python', 'SQL', 'Docker', 'OpenCV']"
154921,
40159,"['Java', 'Spring Framework', 'JPA']"
145133,"['MySQL', 'JavaScript', 'NodeJS', 'Flutter']"
145198,
153420,"['Linux', 'Oracle', 'Java', 'JSP', 'Spring Boot']"
155487,"['Linux', 'Python']"
96202,"['Flask', 'MongoDB', 'React', 'JavaScript', 'PHP', 'Python', 'Laravel', 'Next.js']"
163174,"['C / C++', 'Python', 'C++']"
157734,"['Git', 'Github', 'Android', 'C / C++', 'JavaScript']"
151524,"['Git', 'React', 'Spark', 'VueJS', 'Health Information Technology', 'JavaScript', 'Python', 'NLP', 'AWS', 'ElasticSearch', 'Spring Framework', 'ML']"
113094,
146468,
153983,"['Github', 'GraphQL', 'Hadoop', 'MongoDB', 'MySQL', 'Pytorch', 'Redis', 'Spark', 'Tensorflow', 'Java', 'Kotlin', 'Node.js', 'ObjectiveC', 'Python', 'Ruby', 'Swift', 'TypeScript', 'Tableau', 'C', 'Go', 'C++', 'REST', 'Jenkins', 'Docker', 'ElasticSearch', 'React.js', 'Spring Boot', 'Kubernetes']"
161938,"['Git', 'React', 'TypeScript', 'REST']"
165009,
164788,
104729,"['Linux', 'Python', 'C', 'C++', 'SNMP', 'SSH', 'SPI', 'TCL', 'SONET', 'I2C', 'DWDM', 'RS232', 'OTN']"
163625,"['Linux', 'MySQL', 'Oracle', 'Java', 'UNIX', 'jQuery', 'Spring Framework', 'MSSQL']"
100405,"['Github', 'Slack', 'Linux', 'Scikit-Learn', 'C / C++', 'Python', 'C', 'C++', 'Ubuntu', 'CUDA', 'NumPy', 'Notion']"
160804,"['Python', 'AWS']"
156933,"['BitBucket', 'JIRA', 'AWS']"
153967,"['.NET', 'C#', 'Java', 'TypeScript', 'Spring Framework']"
164076,"['Git', 'iOS', 'MySQL', 'C#', 'HTML', 'Java', 'JavaScript', 'Python', 'C', 'jQuery', 'Spring Framework', 'WPF', 'WinForm']"
114388,"['React', 'HTML', 'JavaScript', 'TypeScript', 'SASS']"
165191,"['Git', 'Github', 'Slack', 'Trello', 'Android', 'ExpressJS', 'iOS', 'React', 'PHP', 'TypeScript', 'AWS', 'Bootstrap', 'React.js', 'React Native', 'Notion']"
104341,
21667,"['Google Cloud Platform', 'Hadoop', 'Spark']"
151830,"['Azure', 'Kotlin', 'AWS', 'Gradle', 'GCP', 'Spring Boot']"
151868,"['Django', 'Java', 'Python', 'AWS', 'API 개발', 'Spring Boot']"
126515,
109664,"['Oracle', 'Java', 'JavaScript', 'jQuery', 'Spring Framework', 'Vue.JS']"
155917,"['Android', 'Java', 'Kotlin', '안드로이드 개발', 'Flutter']"
153625,"['Android', 'iOS', 'Java', 'JavaScript', 'Python', 'TypeScript', 'C', 'AWS', 'C++', 'GCP', 'QA 엔지니어링', 'React Native', 'Redux']"
139514,"['React', 'HTML', 'JavaScript']"
143383,"['Git', 'Github', 'Android', 'MySQL', 'C / C++', 'C#', 'C++', 'Processing', 'Product Management ', 'Multi Tasking', '애자일 방법론', 'WPF', '애자일 프로젝트 관리']"
137377,['Python']
142693,"['Python', 'SQL', 'Tableau', 'AWS', 'Spring Framework', 'ML']"
164867,"['React', 'CSS', 'HTML', 'Java', 'JavaScript', 'Node.js', 'PHP', 'Python', 'TypeScript', 'AWS', 'PostgreSQL', 'React.js', 'Spring Boot', 'Next.js', 'Nest.js']"
131332,"['React', 'JavaScript', 'SQL', 'Spring Framework']"
122259,"['Git', 'Linux', 'MySQL', 'Oracle', 'Java', 'JavaScript', 'C++', 'jQuery', 'Bootstrap', 'RDBMS', 'SVN', 'PostgreSQL', 'JSTL', 'MFC', 'JSP 개발']"
2720,"['Git', 'JavaScript', 'jQuery', 'React.js', 'Vue.JS']"
8138,
142765,"['Github', 'HTML', 'JavaScript', 'Vue.JS']"
150837,"['Java', 'JavaScript', 'Spring Framework', 'Spring Boot']"
100731,"['React', 'CSS', 'TypeScript', 'Spa']"
144555,"['Java', 'JavaScript', 'Node.js', 'PHP', 'AWS', 'React.js']"
133464,"['React', 'Java', 'jQuery', 'Spring Framework']"
139366,"['Git', 'Android', 'React', 'Kotlin', '안드로이드 개발', '안드로이드 SDK', 'Android Studio', 'React Native']"
42338,
72392,
115272,"['Linux', 'Pytorch', 'Python', 'C']"
101347,"['Git', 'MySQL', 'JavaScript', 'PHP', 'jQuery']"
118589,
149362,"['Github', 'JIRA', 'Slack', 'MongoDB', 'MySQL', 'Java', 'JavaScript', 'Node.js', 'Python', 'PostgreSQL', 'Notion']"
162459,"['Git', 'Github', 'Firebase', 'Swift', 'C', 'AWS', 'C++', 'Flutter', 'Restful API']"
144807,"['Java', 'Spring Framework', '전자정부프레임워크']"
146177,"['Github', 'Amazon Web Service', 'React', 'Python', 'TypeScript', 'AWS', 'PostgreSQL', 'Next.js']"
161553,"['Azure', 'Linux', 'AWS', 'Cisco', 'DNS', 'Docker', 'PaaS', 'GCP', 'Kubernetes']"
141756,"['Git', 'Github', 'Android', 'iOS', 'React', 'HTML', 'JavaScript', 'SQL', 'TypeScript', 'C++', 'Docker']"
127000,"['Android', 'Java', 'Kotlin', '안드로이드 개발', 'Flutter']"
160097,"['Solidworks', '펌웨어', '회로 설계', 'PCB 디자인', 'Altium']"
148078,"['MySQL', 'HTML', 'JavaScript', 'PHP', 'Spring Framework']"
162268,"['Git', 'Linux', 'SQL', 'Windows 서버', '네트워크 운영']"
145208,['Linux']
140040,"['CSS', 'HTML', 'JavaScript', 'Blockchain']"
144459,"['Git', 'Android', '.NET', 'iOS', 'Linux', 'MySQL', 'React', 'Redis', 'VueJS', 'Java', 'JavaScript', 'Node.js', 'TypeScript', 'Blockchain', 'Jenkins']"
134267,
129962,
162950,"['Android', 'iOS', 'Flutter', 'Restful API']"
140038,"['CSS', 'HTML', 'JavaScript', 'Blockchain']"
129044,"['Android', 'iOS', 'Linux', 'MySQL', 'C / C++', 'HTML', 'JavaScript', 'Python', 'AWS']"
152623,
130825,
162259,"['Python', '보안', '인프라', 'AWS']"
158701,"['Azure', 'Hadoop', 'Java', 'JavaScript', 'Python', 'Scala', 'AWS']"
153731,"['Git', 'MySQL', 'Java', 'Kotlin', 'SQL', 'Spring Framework']"
131393,"['Hadoop', 'Spark', 'Kotlin', 'Rust', 'Scala', 'Go']"
107038,
151101,"['Java', '유지보수', 'Docker', 'Spring Boot']"
120133,"['CSS', 'HTML', 'HTML5', 'CSS 자바 스크립트']"
88994,"['React', 'CSS', 'Node.js', 'TypeScript', 'HTML5']"
136361,"['AWS', 'BGP', 'Kubernetes']"
121872,
165275,
121233,"['Kotlin', 'Python', 'AWS', 'Go', 'Docker', 'Spring Framework', 'Kubernetes']"
127953,"['Github', 'React', 'CSS', 'HTML', 'JavaScript', 'TypeScript', 'AWS']"
61003,"['Git', 'Github', 'VueJS', 'CSS', 'HTML', 'JavaScript', 'PHP', 'AWS', 'Docker', 'Laravel', 'React.js', 'Flutter', 'Next.js']"
160392,"['AngularJS', 'MySQL', 'React', 'VueJS', 'HTML', 'JavaScript', 'Python', 'TypeScript', 'AWS', 'DevOps', 'Jenkins', 'Docker', 'NodeJS']"
107586,"['Java', 'AWS', 'VM웨어', '가상화', 'Tomcat', 'Nginx', 'RAID']"
130085,"['Python', 'SQL', 'Google Analytics']"
155187,"['JIRA', 'Slack', 'Django', 'Python', 'Scrum', 'AWS', 'Nest.js']"
124143,
154546,"['MySQL', 'Spring Framework']"
130049,"['Git', 'Github', 'Android', 'Google Cloud Platform', 'iOS', 'MySQL', 'React', 'C / C++', 'HTML', 'Java', 'JavaScript', 'Kotlin', 'Node.js', 'Python', 'Google Analytics', 'AWS', 'SQL 서버', 'NodeJS', 'Spring Framework', 'GCP', 'Google Apps', 'Android Studio']"
83798,['Python']
160555,"['Python', '보안', '인프라', 'AWS']"
61072,"['Python', 'R', 'SQL', 'AWS']"
150030,
162417,['iOS']
120095,
164086,"['B2C', 'Java', 'Python', 'NoSQL']"
143628,"['Azure', 'AWS', 'GCP']"
155658,
104343,"['Git', 'SQL', 'Swift', 'AWS', 'NoSQL']"
60438,
28959,
163502,
79146,"['Confluence', 'Git', 'JIRA', 'AngularJS', '.NET', '.NET Core', 'Oracle', 'Pytorch', 'React', 'VueJS', 'Web Socket', 'OpenGL', 'Unreal Engine', 'WebGL', 'ASP .NET', 'C#', 'Java', 'JavaScript', 'Python', 'TypeScript', 'C++', 'PostgreSQL', 'Entity Framework', 'Spring Framework', 'ORM', 'JPA', 'SVG', 'Unity3D']"
98514,"['Git', 'AWS']"
161551,"['Azure', 'Linux', 'AWS', 'Cisco', 'DNS', 'Docker', 'PaaS', 'GCP', 'Kubernetes']"
153238,"['.NET', 'C#', 'WPF', 'WPF 개발']"
160794,"['JavaScript', 'PHP', 'SQL', 'Laravel', 'Vue.JS']"
108334,"['Oracle', 'Java', 'PostgreSQL', 'Spring Framework', 'Spring Boot', 'Restful API']"
157297,"['Product Management ', 'Axure', 'Figma']"
79749,"['Git', 'iOS', 'Swift']"
161216,"['Android', 'Java', 'Kotlin']"
85702,
135067,
157053,"['Git', 'Pytorch', 'Scikit-Learn', 'Python', 'OpenCV']"
114306,"['Firebase', 'Node.js', 'TypeScript', 'AWS', 'Docker', 'React Native', 'Kubernetes']"
150082,
160839,"['Git', 'ExpressJS', 'VueJS', 'JavaScript', 'Node.js', 'TypeScript', 'Notion']"
88238,"['MySQL', 'React', 'CSS', 'Java', 'JavaScript', 'SQL', 'jQuery', 'HTML5', 'Spring Framework', 'React.js']"
146649,"['Android', 'Kotlin']"
138074,"['Git', 'Github', 'C / C++', 'Python', '마이크로프로세서']"
164300,"['JavaScript', 'TypeScript', 'HTML5', 'CSS3', 'React.js', 'Next.js']"
160114,"['MySQL', 'JavaScript', 'PHP']"
139011,"['Oracle', 'PowerBuilder', 'MSSQL']"
155045,"['Git', 'React', 'C#', 'JavaScript', 'Python', 'AWS', 'Golang']"
163813,"['C / C++', '의료 장비', '의료 기기', '임베디드 시스템', 'PCB 디자인', '의료 영상', 'Windows 서비스', '제어 시스템 설계', 'EMC Storage', 'PCB 레이아웃 설계', 'EMC 규정 준수']"
52187,
148087,
107946,
160806,['QA 엔지니어링']
127012,
155438,
149184,['Python']
117228,"['C', 'C++', 'MFC']"
155170,
101408,
18412,"['iOS', 'Swift', 'Xcode', 'Figma']"
106745,"['Git', 'iOS', 'Swift']"
154328,"['Git', 'Android', 'iOS', 'React', 'VueJS', 'Python', 'TypeScript', 'AWS', 'Flutter']"
153977,"['Github', 'GraphQL', 'Hadoop', 'MongoDB', 'MySQL', 'Pytorch', 'Redis', 'Spark', 'Tensorflow', 'Java', 'Kotlin', 'Node.js', 'ObjectiveC', 'Python', 'Ruby', 'Swift', 'TypeScript', 'Tableau', 'C', 'Go', 'C++', 'REST', 'Jenkins', 'Docker', 'ElasticSearch', 'React.js', 'Spring Boot', 'Kubernetes']"
145153,"['MySQL', 'Python', 'FastAPI']"
84835,['Linux']
154131,"['Ruby on Rails', 'Ruby']"
143758,
142094,"['React', 'TypeScript', 'AWS', 'React Native', 'Next.js']"
41173,"['Git', 'Java', 'AWS', 'Spring Framework', 'JPA', 'Spring Boot']"
94812,
150917,
106979,
162361,"['iOS', 'Swift', 'Xcode', 'Figma']"
141531,"['.NET', 'iOS', 'C / C++', 'PHP', 'C', '하드웨어', 'C++', '서버', '프로그램 관리', '펌웨어', '임베디드 시스템', '임베디드 소프트웨어', '회로', '서버 관리', '회로 설계', '안드로이드 개발', 'iOS 개발']"
71524,['React']
151246,"['Git', 'React', 'JavaScript', 'TypeScript', 'Blockchain', 'AWS', 'Next.js']"
147383,"['Android', 'Kotlin']"
69637,"['Git', 'Android', 'Kotlin', 'TypeScript', 'AWS', 'NodeJS', 'React.js', 'Nest.js']"
2447,"['Github', 'JavaScript', 'Next.js']"
80439,"['Android', 'Kotlin']"
152027,"['Azure', 'Java', 'JavaScript', 'Kotlin', 'Python', 'AWS', 'Go', 'GCP', 'Kubernetes']"
85181,"['Git', 'Linux', 'Java', 'Python', 'C', 'C++', 'ROS']"
90442,
159692,"['Android', 'Java', 'Kotlin', '안드로이드 개발', 'Flutter']"
142315,"['Python', 'C++']"
159691,"['JavaScript', 'TypeScript', 'AWS', 'jQuery', 'HTML5', 'CSS3', 'NodeJS']"
92797,"['Java', 'Kotlin', 'Python', 'Scala', 'SQL', 'AWS', 'GCP']"
158668,
145073,"['Android', 'Kotlin', 'Flutter']"
163952,"['Git', 'React', 'CSS', 'HTML', 'JavaScript', 'MSSQL', 'Next.js', 'Vue.JS']"
107591,"['Git', 'Python', 'C++', 'ROS']"
142203,"['Git', 'Java', 'AWS', 'Docker', 'PostgreSQL', 'Spring Framework', 'Spring Boot']"
162165,"['Confluence', 'Github', 'GitLab', 'JIRA', 'Java', 'JavaScript', 'C', 'C++', 'RDBMS', 'JSP', 'MFC', 'Spring Boot']"
157368,"['C#', 'Python', 'C']"
147465,"['Android', 'iOS', 'Flutter']"
136276,"['Github', 'Firebase', 'React Native']"
164073,
127630,"['Git', 'Linux', 'Python', 'DevOps', '가상화', 'Powershell', 'Docker']"
38844,"['MySQL', 'Oracle', 'React', 'Java', 'JavaScript', 'Kotlin', 'Node.js', 'Python', 'TypeScript', 'NoSQL', 'Docker', 'RDBMS', 'ElasticSearch', 'Spring Framework']"
51069,"['VueJS', 'WebGL', 'Java', 'JavaScript', 'HTML5', 'NoSQL', 'CSS3', 'RDBMS', 'Spring Framework']"
119334,
136597,"['AngularJS', 'React', 'VueJS', 'CSS', 'JavaScript', 'TypeScript', 'HTML5', 'Next.js']"
157757,"['SAP', 'Oracle', 'React', 'CSS', 'JavaScript', 'REST', 'jQuery', 'HTML5', 'JPA', 'DOM', 'Restful API']"
150770,
125278,"['Amazon Web Service', 'Web Socket', 'Java', 'JavaScript', 'C', 'AWS', 'TCP', 'C++', '서버', 'jQuery', 'DevOps', '인터페이스', 'SIP', 'UDP', 'IVR', 'RTP', '프론트엔드 개발자', '백엔드 개발', 'CTI', 'RESTful WebServices', 'RESTful Architecture', 'Spring Boot']"
147050,"['BitBucket', 'Git', 'JIRA', 'Azure', 'AWS', 'DevOps', 'ITIL', 'Kubernetes']"
133162,
6561,"['React', 'Java', 'JavaScript', 'Kotlin', 'TypeScript', 'JPA', 'React Native', 'Spring Boot']"
147531,"['GraphQL', 'MySQL', 'Node.js', 'Python', 'TypeScript', 'AWS', 'Nest.js']"
112273,
88438,"['Git', 'GitLab', 'ExpressJS', 'Linux', 'MySQL', 'Oracle', 'Redis', 'VueJS', 'Java', 'JavaScript', 'PHP', 'Python', 'Jenkins', 'Docker', 'Tomcat', 'SVN', 'SSL', 'ElasticSearch', 'NodeJS', 'Spring Framework', 'JPA', 'Nginx', 'RabbitMQ', 'Apache 2', 'ES6']"
14134,
152715,"['Product Management ', 'Axure', 'Figma']"
144041,
131567,"['CSS', 'HTML', 'JavaScript', 'Blockchain']"
147367,"['Git', 'Github', 'Linux', 'Blockchain', 'Golang']"
154545,"['MySQL', 'Spring Framework']"
69472,"['Pytorch', 'Tensorflow', 'JavaScript', 'Python', 'TypeScript', 'AWS', 'C++', 'NodeJS', 'Kubernetes', 'Redux']"
123352,"['Git', 'Android', 'Firebase', 'iOS', 'Linux', 'React', 'Java', 'Kotlin', 'Swift', 'TypeScript', 'Google Analytics', 'AWS', '데이터베이스', 'Windows 서버', 'Docker', '네트워크 운영', 'Spring Framework', 'Xcode', 'iOS 개발', 'Android Studio', 'React.js', 'Spring Boot', 'Google Tag Manager']"
161537,"['Java', 'Kotlin', 'Python', 'Scala', 'SQL', 'AWS', 'GCP']"
117951,"['소프트웨어 개발', '임베디드 시스템', '임베디드 소프트웨어']"
164143,"['Android', 'Azure', 'iOS', 'Linux', 'MySQL', 'C / C++', 'HTML', 'JavaScript', 'Kotlin', 'Swift', 'C', '인프라', 'AWS', 'TCP', 'C++', 'HTTP', 'Active Directory', 'DNS', 'Windows 서버', 'Powershell', '시스템 관리', 'Office 365', 'Spring Framework', 'SMTP', '시스템 구축', 'Restful API']"
152821,"['OpenGL', 'WebGL', 'JavaScript', 'C++', 'CUDA', '3D 그래픽', 'GLSL']"
164860,"['Android', 'Java', 'Kotlin', '안드로이드 개발', 'Flutter']"
160104,"['Github', 'JIRA', 'Android', 'iOS', 'Java', 'Jenkins', 'Unity3D']"
164487,"['PHP', '백엔드 개발']"
137397,['ABAP']
133159,
164911,
121870,
149406,
140226,"['Amazon Web Service', 'Azure', 'Google Cloud Platform', 'SQL', 'Data Analysis', 'AWS', '데이터베이스', '데이터 분석', '시스템 관리', '데이터 구조', '데이터 입력', '데이터 통합', '시스템 통합', '기술 개발', '데이터 수집', 'Datastage', 'SQLite', '시스템 구현', '시스템 구축', 'Amazon Redshift', 'ML']"
146190,"['MySQL', 'Oracle', 'Redis']"
146489,"['Linux', 'C / C++']"
161713,"['공공 부문', '제안서 작성', '프로젝트 관리']"
164697,"['AJAX', 'Azure', 'ASP .NET', 'JavaScript', 'jQuery', 'HTML5', 'CSS3', 'Microsoft Server', 'MSSQL']"
162828,"['Spark', 'Python', 'SQL']"
52566,
160197,"['Azure', 'Linux', 'React', 'VueJS', 'TypeScript', 'AWS', 'Docker', 'Kubernetes']"
134449,"['Git', 'Android', 'Firebase', 'iOS', 'Redis', 'AWS', 'Docker', 'ElasticSearch', 'React.js', 'Flutter', 'Kubernetes', 'Nest.js']"
160953,"['MongoDB', 'Node.js', 'AWS', 'React.js', 'Next.js', 'Nest.js']"
152965,"['AngularJS', 'Java', 'JavaScript', 'Spring Framework', 'JPA', 'React.js', 'Vue.JS']"
120423,
133687,"['Git', 'Github', 'JIRA', 'Android', 'iOS', 'Linux', 'MySQL', 'React', 'JavaScript', 'Kotlin', 'Python', 'SQL', 'Swift', 'AWS', 'Docker']"
117164,
149008,['C / C++']
148095,"['Git', 'SQL', 'Swift', 'AWS', 'NoSQL']"
149273,"['Android', '.NET', 'iOS', 'JavaScript', 'jQuery', 'HTML5', 'UX', 'CSS3', 'Xcode', 'Android Studio']"
120191,['AWS']
129351,"['iOS', 'Swift', 'MVVM']"
143349,"['GitLab', 'Python', 'C', 'C++', 'Docker', 'SQLite']"
87062,
132295,"['Git', 'Github', 'JIRA', 'Python', 'C', 'Golang']"
150365,
94411,
142384,"['Confluence', 'Git', 'JIRA', 'Flask', 'Python', 'SQL', 'AWS', 'PostgreSQL', 'RESTful WebServices', 'Notion', 'Redmine', 'FastAPI']"
153110,"['Git', 'Android', 'ExpressJS', 'iOS', 'Linux', 'React', 'Ruby on Rails', 'VueJS', 'CSS', 'Java', 'JavaScript', 'AWS', 'jQuery', 'Docker', 'PostgreSQL', 'NodeJS', 'Flutter']"
121469,
147001,"['Java', 'RDBMS', 'Spring Framework']"
156541,"['AJAX', 'MySQL', 'Java', 'SQL', 'Servlets']"
139319,
150866,"['PHP', 'JSP', 'React Native']"
152482,"['AWS', 'ML']"
143837,
135145,"['Git', 'Linux', 'Java', 'Python', 'C', 'C++', 'ROS']"
147049,"['Pytorch', 'Tensorflow', 'Python']"
137158,"['Azure', 'AWS']"
72000,"['Android', 'Kotlin']"
87456,"['Linux', 'Oracle', 'C']"
149733,"['Git', 'SQL', 'Swift', 'AWS', 'NoSQL']"
109720,"['Amazon Web Service', 'Web Socket', 'Java', 'JavaScript', 'C', 'AWS', 'TCP', 'C++', '서버', 'jQuery', 'DevOps', '인터페이스', 'SIP', 'UDP', 'IVR', 'RTP', '프론트엔드 개발자', '백엔드 개발', 'CTI', 'RESTful WebServices', 'RESTful Architecture', 'Spring Boot']"
147335,"['Git', 'Android', 'Linux', 'React', 'C / C++', 'HTML', 'Java', '펌웨어']"
139840,"['Git', 'Android', 'Linux', 'React', 'C / C++', 'HTML', 'Java', '펌웨어']"
130508,"['Python', '보안', '인프라', 'AWS']"
142349,"['Zeplin', '.NET', 'React', 'Tensorflow', 'ASP .NET', 'C#', 'JavaScript', 'Python', 'TypeScript', '데이터 분석', 'IIS', '데이터 시각화', 'Entity Framework', 'MSSQL', 'Figma', 'Redux']"
146330,"['MySQL', 'React', 'Swift', 'MVVM', 'RDBMS', 'Rx', 'Flutter']"
53309,"['CSS', 'HTML', 'JavaScript', 'Blockchain']"
163095,
154431,"['MySQL', 'PHP', 'NoSQL', 'CodeIgniter']"
49676,
120870,"['Github', 'Slack', 'Linux', 'Scikit-Learn', 'C / C++', 'Python', 'C', 'C++', 'Ubuntu', 'CUDA', 'NumPy', 'Notion']"
134520,"['Python', 'AWS']"
61036,"['C / C++', 'C#', 'Java', 'Python', 'OOP', 'C++', '검증', '임베디드 소프트웨어', 'Spring Framework', '테스트 실행', 'JPA', 'Simulink']"
155857,"['Pytorch', 'Tensorflow', 'Python', 'Docker']"
144353,"['Git', 'MongoDB', 'MySQL', 'Oracle', 'React', 'Redis', 'PHP', 'OOP', 'AWS', 'Docker', 'PostgreSQL', 'Laravel', 'React.js', 'Spring Boot']"
163831,"['Asana', 'Confluence', 'JIRA', 'GraphQL', 'Hadoop', 'MongoDB', 'Redis', 'Spark', 'VueJS', 'CSS', 'Java', 'JavaScript', 'Kotlin', 'Node.js', 'Python', 'SQL', 'Swift', 'Data Analysis', 'MVVM', 'Tableau', 'NoSQL', 'Apache', '카산드라', 'ElasticSearch', 'NodeJS', 'Golang', 'RESTful WebServices', 'MSSQL']"
63223,
163246,"['Git', 'MongoDB', 'React', 'Redis', 'HTML', 'Java', 'JavaScript', 'Node.js', 'SQL', 'AWS', 'HTTP', 'jQuery', 'DevOps', 'ElasticSearch', 'NodeJS', '서버 관리', '서버 아키텍처']"
112944,
126733,"['Git', 'AWS', 'Spring Framework']"
96196,"['Git', 'Linux', 'Java', 'Python', 'C', 'C++', 'ROS']"
156953,"['Git', 'React', 'AWS', 'Figma', 'Flutter', 'Notion', 'Restful API']"
88296,"['소프트웨어 개발', '펌웨어', 'CAN', '자동차 전자', '소프트웨어 검증', 'AUTOSAR', 'LIN', 'Microchip PIC']"
164368,"['MySQL', 'ASP .NET', 'CSS', 'HTML', 'JavaScript', 'Python', 'SQL', 'MSSQL']"
147561,
82283,['QA 엔지니어링']
157802,"['Github', 'React', 'JavaScript', 'TypeScript', 'AWS', 'Next.js']"
38170,"['Linux', 'Java', 'Python', 'AWS', 'UNIX', 'DevOps', 'Kubernetes']"
147116,"['Android', 'Java', 'Kotlin']"
126441,"['Github', 'Pytorch', 'Spark', 'Python', 'AWS', 'Docker', 'Kubernetes']"
151731,"['Python', 'AWS']"
149421,"['Github', 'GraphQL', 'React', 'Java', 'Kotlin', 'TypeScript', 'Next.js']"
149408,"['HTML', 'JavaScript', 'Figma']"
157782,"['Github', 'JIRA', 'Slack', 'Pytorch', 'Docker']"
138804,"['React', 'C#', 'Java', 'JavaScript', 'TypeScript', 'Unity3D']"
43046,"['Java', 'Spring Framework']"
99475,"['보안', '정보 보안', '보안 정책', '보안 관리', '보안 감사', '보안 금융']"
143361,"['SAP', 'SAP ERP', 'SAP MM']"
164429,"['React', 'Java', 'JavaScript', 'Node.js', 'AWS', 'HTML5', 'Apache', 'CSS3', 'Tomcat', 'JSP', 'MSSQL', 'Restful API']"
110239,"['ExpressJS', 'MySQL', 'TypeScript', 'AWS', 'PostgreSQL', 'NodeJS', 'React.js', 'React Native']"
94809,
153026,"['Git', 'MySQL', 'React', 'CSS', 'JavaScript', 'PHP', 'MSSQL', 'Notion']"
142197,"['iOS', '안드로이드 개발', '안드로이드 SDK', 'iOS 개발']"
39935,
158197,"['JavaScript', 'Node.js', 'TypeScript', 'React.js']"
141832,"['GraphQL', 'MongoDB', 'React', 'Redis', 'Tensorflow', 'VueJS', 'CSS', 'HTML', 'JavaScript', 'Python', 'R', 'SQL', 'API', 'Docker', 'RDBMS', 'PostgreSQL', 'NodeJS', 'JPA', 'NumPy', 'Spring Boot', 'Kubernetes', 'Nest.js']"
